request_id,user_id,decision,safe_amount,requested_amount,currency,payment_method,payment_option_id,payment_plan,earliest_safe_date,spending_changes,reasons,warnings,confidence
request_120,user_120,affordable_now,7714000.0,7714000.0,IDR,,,,2026-04-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_121,user_121,affordable_now,633.6,633.6,USD,,,,2024-03-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_122,user_122,affordable_now,20558000.0,20558000.0,IDR,,,,2025-08-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_123,user_123,affordable_now,4076000.0,4076000.0,IDR,,,,2026-01-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_124,user_124,affordable_later,3104.2,3104.2,EUR,,,,2024-06-15,[],"['The purchase is not safely affordable under the current cash position.', 'Waiting until the identified future date provides a safer cash position.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_125,user_125,affordable_now,6468.0,6468.0,ZAR,,,,2025-11-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_126,user_126,affordable_now,159600.0,159600.0,INR,,,,2026-07-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_127,user_127,affordable_now,23980.0,23980.0,ZAR,,,,2024-09-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_128,user_128,affordable_now,25168.0,25168.0,ZAR,,,,2025-02-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_129,user_129,not_affordable,288.0,2668.8,USD,,,,,"['Consider stopping non-essential spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_130,user_130,not_affordable,917.46,1978.8,USD,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in music_subscription.', 'Consider stopping non-essential spending in delivery_membership.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_131,user_131,affordable_now,1855.2,1855.2,USD,,,,2025-05-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_132,user_132,affordable_now,379.86,379.86,USD,,,,2026-01-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_133,user_133,affordable_now,15770000.0,15770000.0,IDR,,,,2024-03-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_134,user_134,affordable_later,21831000.0,21831000.0,IDR,,,,2025-08-15,[],"['The purchase is not safely affordable under the current cash position.', 'Waiting until the identified future date provides a safer cash position.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_135,user_135,affordable_now,304.8,304.8,USD,,,,2026-07-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_136,user_136,affordable_now,560.4,560.4,USD,,,,2024-06-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_137,user_137,not_affordable,67960.0,80100.0,INR,,,,,"['Consider reducing spending in shopping.', 'Consider stopping non-essential spending in streaming.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_138,user_138,affordable_now,1256.94,1256.94,EUR,,,,2026-04-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_139,user_139,affordable_later,2316.0,2316.0,USD,,,,2024-09-15,[],"['The purchase is not safely affordable under the current cash position.', 'Waiting until the identified future date provides a safer cash position.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_140,user_140,not_affordable,13079.0,62832.0,ZAR,,,,,['Consider reducing spending in dining.'],"['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_141,user_141,not_affordable,55245.0,171600.0,INR,,,,,"['Consider stopping non-essential spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_142,user_142,affordable_now,1263.6,1263.6,USD,,,,2024-12-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_143,user_143,not_affordable,8811.0,12584.0,ZAR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in music_subscription.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_144,user_144,affordable_now,233.34,233.34,USD,,,,2026-07-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_145,user_145,not_affordable,105613.66,217400.0,INR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_146,user_146,not_affordable,81465.0,449400.0,INR,,,,,['Consider stopping non-essential spending in cloud_storage.'],"['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_147,user_147,not_affordable,741.53,1129.7,EUR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in shopping.', 'Consider stopping non-essential spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_148,user_148,not_affordable,13181.080000000002,22242.0,ZAR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in entertainment.', 'Consider stopping non-essential spending in gym.', 'Consider stopping non-essential spending in music_subscription.', 'Consider stopping non-essential spending in delivery_membership.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_149,user_149,affordable_now,36652.0,36652.0,ZAR,,,,2025-11-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_150,user_150,affordable_now,496.1,496.1,EUR,,,,2026-01-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_151,user_151,affordable_now,26999000.0,26999000.0,IDR,,,,2024-09-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_152,user_152,affordable_now,13882.0,13882.0,ZAR,,,,2025-02-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_153,user_153,not_affordable,503.5999999999999,2830.8,USD,,,,,"['Consider reducing spending in streaming.', 'Consider stopping non-essential spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_154,user_154,affordable_now,1625.8,1625.8,EUR,,,,2024-12-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_155,user_155,affordable_now,112500.0,112500.0,INR,,,,2025-05-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_156,user_156,not_affordable,15205.300000000003,43076.0,ZAR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in streaming.', 'Consider reducing spending in shopping.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_157,user_157,not_affordable,10091850.0,23503000.0,IDR,,,,,"['Consider reducing spending in gym.', 'Consider reducing spending in entertainment.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_158,user_158,affordable_now,242600.0,242600.0,INR,,,,2025-08-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_159,user_159,affordable_now,13398.0,13398.0,ZAR,,,,2026-01-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_160,user_160,not_affordable,944.6100000000001,1246.3,EUR,,,,,['Consider reducing spending in dining.'],"['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_161,user_161,not_affordable,18297950.0,21204000.0,IDR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in music_subscription.', 'Consider stopping non-essential spending in delivery_membership.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_162,user_162,not_affordable,10446200.0,83923000.0,IDR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in streaming.', 'Consider stopping non-essential spending in streaming.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_163,user_163,affordable_now,19304000.0,19304000.0,IDR,,,,2024-09-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_164,user_164,affordable_now,27018000.0,27018000.0,IDR,,,,2025-02-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_165,user_165,affordable_now,80600.0,80600.0,INR,,,,2026-04-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_166,user_166,affordable_now,2907.6,2907.6,USD,,,,2024-12-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_167,user_167,affordable_now,43802.0,43802.0,ZAR,,,,2025-05-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_168,user_168,affordable_now,49380.0,49380.0,INR,,,,2026-01-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_169,user_169,affordable_now,41976.0,41976.0,ZAR,,,,2024-03-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_170,user_170,affordable_now,36936000.0,36936000.0,IDR,,,,2025-08-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_171,user_171,not_affordable,310.65,1878.8,EUR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in streaming.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_172,user_172,affordable_now,10200.0,10200.0,ZAR,,,,2024-06-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_173,user_173,not_affordable,83190.53,113000.0,INR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in shopping.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_174,user_174,affordable_now,1146.2,1146.2,EUR,,,,2026-04-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_175,user_175,affordable_now,2346.3,2346.3,EUR,,,,2024-09-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_176,user_176,not_affordable,686.95,1239.7,EUR,,,,,['Consider reducing spending in shopping.'],"['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_177,user_177,affordable_now,1017.6,1017.6,USD,,,,2026-01-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_178,user_178,affordable_now,2938.1,2938.1,EUR,,,,2024-12-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_179,user_179,not_affordable,37957250.0,41648000.0,IDR,,,,,['Consider reducing spending in dining.'],"['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_180,user_180,affordable_now,66500.0,66500.0,INR,,,,2026-07-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_181,user_181,not_affordable,1233.0,5059.2,USD,,,,,"['Consider reducing spending in streaming.', 'Consider stopping non-essential spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_182,user_182,affordable_now,65714.0,65714.0,ZAR,,,,2025-08-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_183,user_183,affordable_now,26866000.0,26866000.0,IDR,,,,2026-04-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_184,user_184,not_affordable,47540.0,251900.0,INR,,,,,"['Consider stopping non-essential spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_185,user_185,not_affordable,783.4000000000001,1257.3,EUR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_186,user_186,not_affordable,22863.5,26554.0,ZAR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in shopping.', 'Consider stopping non-essential spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_187,user_187,not_affordable,67435.0,187500.0,INR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in music_subscription.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_188,user_188,not_affordable,585.3,2464.0,EUR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in music_subscription.', 'Consider stopping non-essential spending in delivery_membership.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_189,user_189,affordable_now,488.4,488.4,EUR,,,,2026-07-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_190,user_190,affordable_later,2557.5,2557.5,EUR,,,,2024-12-15,[],"['The purchase is not safely affordable under the current cash position.', 'Waiting until the identified future date provides a safer cash position.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_191,user_191,affordable_now,664.4,664.4,EUR,,,,2025-05-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_192,user_192,not_affordable,384.79999999999995,2046.0,USD,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in streaming.', 'Consider stopping non-essential spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_193,user_193,not_affordable,310.6199999999999,1212.2,EUR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in music_subscription.', 'Consider stopping non-essential spending in delivery_membership.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_194,user_194,not_affordable,95030.0,132800.0,INR,,,,,"['Consider reducing spending in shopping.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_195,user_195,affordable_now,1170.4,1170.4,EUR,,,,2026-01-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_196,user_196,affordable_now,762.3,762.3,EUR,,,,2024-06-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_197,user_197,affordable_now,50939000.0,50939000.0,IDR,,,,2025-11-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_198,user_198,affordable_now,185800.0,185800.0,INR,,,,2026-07-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_199,user_199,affordable_now,23674000.0,23674000.0,IDR,,,,2024-09-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_200,user_200,affordable_now,21717000.0,21717000.0,IDR,,,,2025-02-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_201,user_201,affordable_now,23997000.0,23997000.0,IDR,,,,2026-04-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_202,user_202,affordable_now,123900.0,123900.0,INR,,,,2024-12-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_203,user_203,affordable_now,1442.1,1442.1,EUR,,,,2025-05-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_204,user_204,affordable_now,588.74,588.74,EUR,,,,2026-01-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_205,user_205,affordable_now,10621000.0,10621000.0,IDR,,,,2024-03-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_206,user_206,affordable_now,1404.7,1404.7,EUR,,,,2025-08-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_207,user_207,affordable_now,11830.0,11830.0,ZAR,,,,2026-07-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_208,user_208,affordable_now,4413000.0,4413000.0,IDR,,,,2024-06-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_209,user_209,not_affordable,8625.099999999999,56914.0,ZAR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in entertainment.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_210,user_210,affordable_now,1360.02,1360.02,USD,,,,2026-04-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_211,user_211,affordable_later,1788.6,1788.6,EUR,,,,2024-09-15,[],"['The purchase is not safely affordable under the current cash position.', 'Waiting until the identified future date provides a safer cash position.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_212,user_212,not_affordable,22344000.0,71934000.0,IDR,,,,,"['Consider reducing spending in shopping.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_213,user_213,affordable_now,3362.4,3362.4,USD,,,,2026-01-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
